y,Ux,Uy,p
0.101838,0.662051,-0.0093566,-0.0338532
0.103998,0.543643,-0.00688756,-0.0338866
0.105786,0.441497,-0.00495418,-0.0339081
0.107266,0.35638,-0.0034967,-0.0339232
0.108492,0.286955,-0.00243857,-0.033934
0.109506,0.230992,-0.00168575,-0.0339422
0.110346,0.186119,-0.0011581,-0.0339487
0.111042,0.150182,-0.000791801,-0.0339539
0.111618,0.121364,-0.000539169,-0.0339582
0.112095,0.098198,-0.000365745,-0.0339617
0.11249,0.0795158,-0.00024713,-0.0339646
0.112817,0.0644005,-0.000166257,-0.033967
0.113087,0.0521322,-0.000111284,-0.033969
0.113312,0.0421456,-7.40372e-05,-0.0339707
0.113497,0.033995,-4.88918e-05,-0.0339721
0.113651,0.0273275,-3.19893e-05,-0.0339732
0.113779,0.0218621,-2.06875e-05,-0.0339742
0.113884,0.0173745,-1.31807e-05,-0.033975
0.113971,0.0136842,-8.23658e-06,-0.0339756
0.114044,0.0106458,-5.01634e-06,-0.0339761
0.114104,0.00814143,-2.94994e-06,-0.0339766
0.114154,0.00607528,-1.65094e-06,-0.033977
0.114195,0.00436937,-8.58309e-07,-0.0339773
0.114229,0.00295995,-3.96758e-07,-0.0339776
0.114257,0.00179482,-1.49521e-07,-0.0339778
0.114281,0.000831156,-3.65426e-08,-0.033978
0.1143,0.0,0.0,-0.0339781
