y,Ux,Uy,p
0.113368,0.0533932,-9.789e-05,-0.0447652
0.113545,0.0430936,-6.46304e-05,-0.0447671
0.113693,0.0345967,-4.21247e-05,-0.0447686
0.113815,0.0275803,-2.70208e-05,-0.04477
0.113916,0.0217817,-1.69836e-05,-0.0447711
0.114,0.0169862,-1.03948e-05,-0.044772
0.11407,0.0130179,-6.13767e-06,-0.0447728
0.114128,0.00973248,-3.44549e-06,-0.0447735
0.114177,0.00701127,-1.79409e-06,-0.044774
0.114216,0.00475657,-8.27987e-07,-0.0447745
0.11425,0.00288786,-3.08786e-07,-0.0447749
0.114277,0.00133866,-7.2819e-08,-0.0447752
0.1143,0.0,0.0,-0.0447753
