y,Ux,Uy,p
0.106946,0.400005,-0.00433421,-0.0379093
0.10823,0.323956,-0.00307168,-0.0379176
0.109293,0.261892,-0.00214997,-0.0379253
0.110173,0.211672,-0.00149192,-0.0379319
0.110901,0.171184,-0.00102803,-0.0379376
0.111503,0.138558,-0.000704263,-0.0379424
0.112002,0.112235,-0.000479945,-0.0379466
0.112415,0.0909509,-0.000325422,-0.03795
0.112756,0.0736965,-0.000219492,-0.0379529
0.113039,0.059672,-0.000147189,-0.0379554
0.113273,0.048244,-9.80465e-05,-0.0379575
0.113467,0.0389104,-6.47952e-05,-0.0379592
0.113627,0.031272,-4.24087e-05,-0.0379606
0.113759,0.0250097,-2.7425e-05,-0.0379618
0.113869,0.0198679,-1.74672e-05,-0.0379629
0.11396,0.0156405,-1.09082e-05,-0.0379637
0.114035,0.0121611,-6.63708e-06,-0.0379644
0.114097,0.00929478,-3.8978e-06,-0.037965
0.114149,0.0069316,-2.17726e-06,-0.0379654
0.114191,0.00498201,-1.12854e-06,-0.0379658
0.114227,0.00337276,-5.18637e-07,-0.0379662
0.114256,0.00204382,-1.92692e-07,-0.0379664
0.11428,0.000945962,-4.53625e-08,-0.0379667
0.1143,0.0,0.0,-0.0379668
