0 	0.67974 	0 	0 	0
1.15767e-05 	0.679738 	0.000430936 	-2.08515e-08 	-1.945e-26
2.48888e-05 	0.679733 	0.000910999 	-8.46528e-08 	2.68326e-26
4.02163e-05 	0.679726 	0.0014637 	-2.16103e-07 	-1.91332e-25
5.78882e-05 	0.679719 	0.00210086 	-4.44973e-07 	6.16482e-27
7.82917e-05 	0.679711 	0.00283641 	-8.11051e-07 	2.43229e-25
0.000101883 	0.679701 	0.00368673 	-1.36998e-06 	-9.74923e-25
0.000129201 	0.67969 	0.00467115 	-2.19887e-06 	9.16755e-25
0.000160882 	0.679677 	0.0058125 	-3.40411e-06 	-5.98205e-24
0.000197681 	0.679662 	0.00713779 	-5.13249e-06 	-1.81063e-24
0.000240493 	0.679645 	0.00867899 	-7.58674e-06 	8.57179e-24
0.000290379 	0.679625 	0.010474 	-1.10471e-05 	2.44297e-23
0.000348605 	0.679602 	0.0125679 	-1.59015e-05 	-1.03922e-23
0.000416677 	0.679575 	0.0150142 	-2.26875e-05 	-2.46278e-23
0.000496392 	0.679543 	0.0178764 	-3.21508e-05 	-6.32814e-23
0.000589899 	0.679506 	0.0212304 	-4.53279e-05 	1.21838e-23
0.000699764 	0.679462 	0.0251666 	-6.36611e-05 	3.19137e-23
0.000829066 	0.679412 	0.0297923 	-8.91597e-05 	8.96359e-24
0.000981493 	0.679353 	0.0352361 	-0.000124626 	4.54024e-22
0.00116147 	0.679284 	0.041651 	-0.000173974 	-6.6388e-23
0.00137434 	0.679202 	0.0492193 	-0.00024267 	-4.602e-22
0.00162648 	0.679108 	0.0581587 	-0.000338349 	2.93489e-21
0.00192562 	0.678998 	0.0687282 	-0.000471672 	1.48339e-21
0.00228106 	0.678869 	0.0812365 	-0.000657514 	-1.98414e-21
0.00270401 	0.67873 	0.0949732 	-0.000896375 	9.99503e-22
0.00308362 	0.678596 	0.108358 	-0.00116378 	1.53076e-21
0.00344943 	0.678471 	0.121013 	-0.00144768 	-6.82386e-21
0.0038084 	0.678352 	0.133377 	-0.0017538 	3.90325e-21
0.00416715 	0.678235 	0.14568 	-0.00208626 	-4.08135e-21
0.00453208 	0.678118 	0.158141 	-0.00245087 	-6.70497e-21
0.00490948 	0.678 	0.170974 	-0.00285519 	3.90407e-21
0.00530563 	0.677878 	0.184387 	-0.0033085 	-9.06612e-22
0.00572698 	0.677751 	0.19859 	-0.00382204 	9.06521e-21
0.00618017 	0.677617 	0.213797 	-0.00440917 	-3.66261e-21
0.00667222 	0.67748 	0.229568 	-0.00505759 	-3.57195e-21
0.0071306 	0.677348 	0.244973 	-0.00572858 	3.57826e-21
0.00758188 	0.677223 	0.259871 	-0.00641147 	-3.43406e-21
0.00802708 	0.677101 	0.274508 	-0.00711387 	-1.14124e-21
0.00846704 	0.676981 	0.288921 	-0.00783461 	2.24536e-21
0.00890252 	0.676864 	0.303136 	-0.00857261 	3.3662e-21
0.00933414 	0.676749 	0.317179 	-0.00932687 	4.82917e-24
0.00976245 	0.676635 	0.331071 	-0.0100964 	-1.12119e-21
0.0101879 	0.676523 	0.34483 	-0.0108803 	0
0.0106109 	0.676411 	0.358472 	-0.0116776 	0
0.0110319 	0.6763 	0.372011 	-0.0124874 	-2.699e-22
0.011451 	0.676189 	0.385459 	-0.0133089 	5.43818e-22
0.0118686 	0.676078 	0.398827 	-0.014141 	2.70415e-22
0.0122849 	0.675967 	0.412123 	-0.0149827 	-5.4331e-22
0.0127 	0.675858 	0.425042 	-0.015813 	6.42612e-23
0.0130748 	0.675752 	0.43747 	-0.0166222 	-3.96133e-22
0.0134728 	0.675642 	0.450123 	-0.0174554 	-1.69507e-21
0.0138957 	0.675524 	0.463544 	-0.0183484 	-6.60407e-22
0.0143452 	0.675396 	0.477784 	-0.0193049 	3.24532e-21
0.0148233 	0.675258 	0.4929 	-0.0203287 	1.13248e-21
0.0153318 	0.675109 	0.508953 	-0.0214236 	3.87017e-22
0.0158732 	0.674945 	0.526011 	-0.0225932 	-6.36183e-23
0.0164499 	0.674767 	0.544147 	-0.0238409 	-1.99082e-21
0.0170647 	0.674571 	0.563441 	-0.0251699 	1.39465e-21
0.0177206 	0.674355 	0.583981 	-0.0265828 	8.57813e-21
0.018421 	0.674115 	0.605865 	-0.0280815 	4.24934e-21
0.0191698 	0.673849 	0.629197 	-0.0296668 	-7.50369e-21
0.0199712 	0.673539 	0.655019 	-0.0314003 	-6.06359e-21
0.0209503 	0.673164 	0.684553 	-0.0333476 	-7.60033e-21
0.0220143 	0.672723 	0.717319 	-0.0354537 	-6.10045e-21
0.0231718 	0.672214 	0.752726 	-0.0376526 	5.96072e-21
0.0244326 	0.671622 	0.790955 	-0.0399234 	5.90622e-21
0.0258078 	0.670932 	0.832167 	-0.0422366 	-4.20422e-23
0.0273099 	0.670126 	0.876483 	-0.0445526 	2.86645e-23
0.0289533 	0.669183 	0.923957 	-0.0468203 	-1.0159e-20
0.0307544 	0.66808 	0.974533 	-0.048977 	9.05048e-21
0.0327322 	0.666791 	1.02799 	-0.050948 	1.21576e-21
0.0349085 	0.665288 	1.08389 	-0.0526483 	-1.59283e-20
0.0373085 	0.663544 	1.14143 	-0.0539846 	7.89065e-21
0.0399613 	0.661535 	1.19943 	-0.0548574 	5.89594e-21
0.0429011 	0.659235 	1.25613 	-0.055165 	8.06231e-25
0.0461675 	0.656639 	1.30906 	-0.0547961 	-4.42412e-21
0.0498071 	0.653727 	1.35485 	-0.0536403 	4.8305e-21
0.0538744 	0.650568 	1.38898 	-0.0515336 	4.6139e-21
0.0584337 	0.647158 	1.40534 	-0.0483963 	-2.48221e-21
0.0631441 	0.643715 	1.39868 	-0.0444087 	1.16352e-22
0.0680914 	0.64049 	1.36573 	-0.0395777 	-2.21169e-21
0.0732937 	0.637453 	1.30293 	-0.0339242 	-9.93754e-22
0.0787704 	0.634825 	1.20652 	-0.0275246 	-5.23755e-22
0.0845614 	0.632519 	1.07424 	-0.0207242 	7.1555e-22
0.0903998 	0.630868 	0.921285 	-0.0146264 	2.95266e-21
0.0945097 	0.629988 	0.78301 	-0.0102022 	-7.30299e-22
0.0979158 	0.629371 	0.663931 	-0.0071005 	-1.7063e-21
0.100739 	0.62898 	0.559568 	-0.00490895 	5.39939e-22
0.103078 	0.628695 	0.469538 	-0.00337211 	1.43419e-22
