0.0597436 	0.605454 	1.37537 	-0.0205173 	6.8293e-20
0.0634517 	0.603466 	1.36239 	-0.0185884 	4.03929e-20
0.0674339 	0.601454 	1.33275 	-0.0163067 	-1.22648e-19
0.0717118 	0.599481 	1.28318 	-0.0137087 	-4.74631e-20
0.0763087 	0.59762 	1.21012 	-0.010868 	-9.11149e-22
0.0812495 	0.595957 	1.10998 	-0.00791361 	-1.65762e-20
0.0865609 	0.59457 	0.979217 	-0.00504336 	-2.71218e-20
0.0922714 	0.59355 	0.830482 	-0.00277468 	5.86414e-20
0.0960782 	0.592972 	0.700886 	-0.00149372 	3.81611e-20
0.0992295 	0.592663 	0.5929 	-0.000802698 	-2.17643e-21
0.101838 	0.592479 	0.499086 	-0.000410659 	-5.08946e-21
