0 	0.688977 	0 	0 	0
1.15903e-05 	0.688973 	0.000323693 	-3.93044e-08 	9.18853e-27
2.51959e-05 	0.688962 	0.000690377 	-1.63156e-07 	9.2191e-26
4.11938e-05 	0.68895 	0.00112161 	-4.26469e-07 	-3.70587e-25
6.0036e-05 	0.688935 	0.00162961 	-9.00048e-07 	-5.22935e-26
8.22644e-05 	0.688918 	0.00222901 	-1.6835e-06 	-8.64796e-25
0.00010853 	0.688898 	0.00293744 	-2.9219e-06 	-2.01383e-24
0.000139617 	0.688875 	0.00377606 	-4.82466e-06 	3.68174e-24
0.000176466 	0.688847 	0.00477038 	-7.69285e-06 	2.33265e-24
0.000220213 	0.688814 	0.00595116 	-1.19589e-05 	-7.14054e-24
0.000272229 	0.688775 	0.00735548 	-1.82442e-05 	9.60162e-25
0.000334164 	0.688729 	0.00902817 	-2.74406e-05 	6.00543e-24
0.000408017 	0.688673 	0.0110234 	-4.08298e-05 	-5.05626e-23
0.000496201 	0.688608 	0.0134068 	-6.02519e-05 	1.30198e-22
0.000601635 	0.68853 	0.0162579 	-8.83501e-05 	8.56665e-23
0.000727854 	0.688438 	0.0196729 	-0.00012892 	-1.52901e-22
0.000879141 	0.688329 	0.0237688 	-0.000187411 	-5.78057e-23
0.00106069 	0.688199 	0.028688 	-0.000271633 	-3.22481e-22
0.00127878 	0.688045 	0.0346036 	-0.00039278 	8.1944e-22
0.00154107 	0.687864 	0.0417265 	-0.000566849 	-1.5349e-21
0.00185682 	0.68765 	0.050315 	-0.000816647 	-1.64127e-21
0.0022373 	0.687399 	0.0606848 	-0.00117456 	-2.51688e-21
0.00269619 	0.687106 	0.0732246 	-0.00168633 	5.76854e-21
0.00325013 	0.686766 	0.0884141 	-0.00241606 	3.83437e-21
0.00391934 	0.686413 	0.105153 	-0.00334995 	-1.43504e-21
0.00447964 	0.686099 	0.120904 	-0.00434361 	1.54878e-21
0.00498729 	0.685832 	0.134968 	-0.00531683 	-7.27812e-21
0.00545308 	0.685596 	0.147932 	-0.00628016 	4.31164e-21
0.0058867 	0.685383 	0.160055 	-0.00723399 	4.71941e-21
0.00629695 	0.685188 	0.171574 	-0.00818414 	-1.23521e-22
0.00669189 	0.685006 	0.182713 	-0.00914019 	6.31847e-23
0.00707907 	0.684832 	0.193682 	-0.0101145 	-7.56196e-24
0.00746565 	0.684662 	0.204684 	-0.0111217 	-6.38824e-21
0.00785851 	0.684494 	0.215918 	-0.0121783 	-1.05265e-20
0.00826444 	0.68433 	0.227202 	-0.0132654 	2.05279e-21
0.00863691 	0.684176 	0.238054 	-0.0143325 	1.37835e-20
0.00899519 	0.684032 	0.248426 	-0.01537 	7.94345e-21
0.0093413 	0.683895 	0.258492 	-0.0163915 	-7.53514e-21
0.00967694 	0.683764 	0.2683 	-0.0173988 	-5.53981e-21
0.0100036 	0.683638 	0.27789 	-0.0183935 	1.74885e-21
0.0103226 	0.683516 	0.287296 	-0.0193773 	1.81473e-21
0.0106349 	0.683398 	0.296548 	-0.0203515 	-1.75354e-21
0.0109416 	0.683283 	0.305672 	-0.0213174 	-1.27129e-21
0.0112433 	0.68317 	0.314691 	-0.0222761 	-1.49227e-23
0.0115409 	0.68306 	0.323623 	-0.0232284 	1.66602e-21
0.0118349 	0.682951 	0.332485 	-0.0241752 	-1.99157e-22
0.0121258 	0.682843 	0.341292 	-0.025117 	-5.0844e-22
0.012414 	0.682736 	0.350056 	-0.0260543 	1.98515e-22
0.0127 	0.682633 	0.358594 	-0.0269668 	1.93035e-22
0.0129587 	0.682533 	0.366864 	-0.0278493 	-1.95516e-22
0.0132347 	0.682431 	0.375368 	-0.028755 	-8.55569e-23
0.0135296 	0.682321 	0.384491 	-0.0297238 	1.08661e-21
0.0138449 	0.682202 	0.39429 	-0.0307601 	-1.44089e-21
0.0141825 	0.682075 	0.404832 	-0.0318693 	3.08183e-21
0.0145445 	0.681937 	0.41619 	-0.0330566 	3.32753e-21
0.0149331 	0.681788 	0.42845 	-0.0343278 	-9.70978e-22
0.0153511 	0.681625 	0.441708 	-0.035689 	-2.36026e-21
0.0158015 	0.681448 	0.456078 	-0.0371465 	1.36954e-21
0.0162878 	0.681253 	0.471688 	-0.0387068 	-2.3275e-22
0.016814 	0.681038 	0.488685 	-0.0403764 	-2.44117e-21
0.0173849 	0.680799 	0.507244 	-0.0421614 	-1.14272e-20
0.018006 	0.680524 	0.528217 	-0.0441281 	-8.23627e-21
0.0187638 	0.680195 	0.552633 	-0.0463458 	5.83785e-21
0.0196001 	0.679811 	0.580372 	-0.0487668 	6.16643e-21
0.0205255 	0.679367 	0.611245 	-0.0513329 	3.0761e-20
0.0215519 	0.678853 	0.645656 	-0.0540285 	1.24186e-20
0.0226935 	0.678253 	0.684039 	-0.0568261 	-3.01115e-20
0.023967 	0.677549 	0.726851 	-0.0596835 	-1.21723e-20
0.0253917 	0.676722 	0.774543 	-0.0625397 	5.77176e-21
0.0269906 	0.675747 	0.827513 	-0.0653122 	-1.02938e-20
0.0287908 	0.674601 	0.886036 	-0.0678947 	1.35983e-20
0.0308242 	0.673258 	0.950152 	-0.0701582 	6.49077e-21
0.033129 	0.671697 	1.01952 	-0.0719564 	-1.37242e-20
0.0357502 	0.669905 	1.0932 	-0.0731339 	7.58761e-21
0.0387416 	0.667877 	1.16947 	-0.0735396 	-5.91087e-21
0.042167 	0.665638 	1.24546 	-0.0730214 	-1.20611e-21
0.0461029 	0.663188 	1.31688 	-0.0714386 	1.08479e-20
0.0506405 	0.66066 	1.37739 	-0.0685566 	3.58358e-22
0.0558892 	0.658048 	1.41711 	-0.0642699 	-4.2584e-21
0.061146 	0.655575 	1.42744 	-0.0589769 	-2.12359e-21
0.0665609 	0.653448 	1.40577 	-0.0527497 	9.93288e-22
0.0721458 	0.651497 	1.34961 	-0.0456039 	-9.3344e-22
0.0779136 	0.649878 	1.2562 	-0.0375954 	-1.01233e-21
0.0839163 	0.648383 	1.12546 	-0.0291261 	-6.62347e-23
0.0895906 	0.647276 	0.975291 	-0.021483 	1.72508e-21
0.0938129 	0.646652 	0.835234 	-0.0155816 	1.0472e-21
0.0973169 	0.646118 	0.711133 	-0.0111919 	-3.41671e-21
0.100225 	0.645748 	0.601309 	-0.00795897 	3.03529e-22
0.102638 	0.645442 	0.505906 	-0.00560687 	4.54632e-21
