y,Ux,Uy,p
0.0,0.0,0.0,77.2362
3.14746e-05,0.0588439,-1.42869e-06,77.2809
6.60267e-05,0.122012,-3.09955e-06,77.2802
0.000103967,0.19134,-5.40123e-06,77.2792
0.000145639,0.267443,-8.96676e-06,77.2781
0.00019142,0.351002,-1.4235e-05,77.2769
0.000241731,0.442767,-2.16243e-05,77.2757
0.000297035,0.543565,-3.16609e-05,77.2745
0.000357842,0.654306,-4.50098e-05,77.2732
0.00042472,0.775997,-6.24924e-05,77.2719
0.000498295,0.909746,-8.51172e-05,77.2705
0.00057926,1.05678,-0.000114122,77.269
0.000668385,1.21844,-0.000151025,77.2675
0.000766518,1.39621,-0.00019769,77.2659
0.000874603,1.59174,-0.0002564,77.2642
0.000993684,1.80683,-0.000329957,77.2624
0.00112492,2.04348,-0.000421789,77.2606
0.00126959,2.30386,-0.000536098,77.2586
0.00142912,2.59041,-0.000678029,77.2566
0.00160509,2.90577,-0.00085388,77.2544
0.00179926,3.25287,-0.00107136,77.252
0.00201356,3.63492,-0.0013399,77.2496
0.00225017,4.05544,-0.00167103,77.2469
0.00251148,4.51832,-0.00207886,77.2441
0.00280017,5.02779,-0.00258061,77.241
0.00311919,5.5885,-0.0031973,77.2378
0.00347186,6.20553,-0.00395458,77.2343
0.00386182,6.88444,-0.00488361,77.2305
0.00429318,7.63126,-0.0060222,77.2263
0.00477045,8.45258,-0.00741634,77.2218
0.00529872,9.35556,-0.00912245,77.2168
0.00588358,10.3479,-0.0112085,77.2112
0.00653133,11.4381,-0.0137443,77.2055
0.00724893,12.6351,-0.0167756,77.2001
0.00804418,13.9154,-0.0203248,77.1941
0.00884411,15.232,-0.0243871,77.1879
0.00967732,16.5787,-0.0289342,77.1817
0.0105467,17.9693,-0.0339652,77.1743
0.0114554,19.4074,-0.0395037,77.1653
0.0124068,20.8967,-0.0455634,77.1543
0.0134046,22.4411,-0.0521406,77.1411
0.0144529,24.0446,-0.0592131,77.1249
0.015556,25.7114,-0.0667365,77.1052
0.0167186,27.4454,-0.0746371,77.0812
0.0179461,29.2506,-0.0828028,77.0518
0.0192439,31.1301,-0.0910779,77.0159
0.0206183,33.0863,-0.0992844,76.9716
0.0220757,35.12,-0.107269,76.9164
0.0236235,37.179,-0.114522,76.8512
0.0251188,39.1841,-0.120427,76.7781
0.0266308,41.1298,-0.124959,76.6956
0.0281605,43.0324,-0.128226,76.6036
0.0297091,44.8843,-0.130183,76.5017
0.0312776,46.6778,-0.130844,76.3896
0.0328671,48.4045,-0.130271,76.2669
0.0344791,50.0563,-0.128555,76.1336
0.0361147,51.6252,-0.125805,75.9896
0.0377755,53.1032,-0.122136,75.835
0.0394628,54.4829,-0.117661,75.6698
0.0411783,55.7571,-0.112511,75.4937
0.0429237,56.919,-0.106858,75.3063
0.0447007,57.9743,-0.100649,75.1065
0.0466033,58.9244,-0.0936699,74.8911
0.0485581,59.744,-0.0860759,74.6629
0.0505693,60.4106,-0.078013,74.4243
0.052641,60.9114,-0.0694259,74.1757
0.0547778,61.2316,-0.0603028,73.9174
0.0569848,61.3544,-0.050615,73.6506
0.0592671,61.2671,-0.0403793,73.3839
0.0613745,60.9827,-0.029924,73.1311
0.0634562,60.5161,-0.0194094,72.888
0.0655323,59.8637,-0.00872113,72.6518
0.0676215,59.0175,0.00226691,72.4218
0.0697419,57.9629,0.0135884,72.1977
0.0719109,56.6788,0.0252406,71.9799
0.0741455,55.1377,0.0371679,71.7692
0.0764622,53.3062,0.0492353,71.5673
0.0788777,51.1451,0.0611888,71.3762
0.0814085,48.6111,0.0726011,71.1987
0.0840713,45.6584,0.0828005,71.0382
0.0868834,42.2427,0.0907877,70.898
0.0898623,38.3256,0.0951815,70.7811
0.093026,33.881,0.0942983,70.6901
0.0963936,28.898,0.0864355,70.6255
0.0999848,23.924,0.0722293,70.5864
0.102408,19.8272,0.0568535,70.5724
0.10442,16.5899,0.0437249,70.5695
0.106092,13.8672,0.0328087,70.572
0.10748,11.5813,0.0241755,70.5773
0.108635,9.66441,0.0175692,70.5838
0.109594,8.05841,0.0126317,70.5909
0.110392,6.71399,0.00900502,70.5979
0.111055,5.58934,0.00637544,70.6045
0.111607,4.64905,0.00448766,70.6106
0.112067,3.86327,0.00314294,70.6161
0.112449,3.2068,0.00219105,70.621
0.112768,2.6585,0.00152074,70.6254
0.113033,2.20058,0.00105083,70.6293
0.113254,1.81815,0.000722722,70.6327
0.113439,1.49875,0.0004945,70.6357
0.113593,1.23194,0.000336354,70.6384
0.113721,1.00902,0.000227206,70.6407
0.113828,0.822715,0.000152209,70.6428
0.113918,0.666963,0.000100942,70.6447
0.113993,0.536703,6.61142e-05,70.6465
0.114055,0.427716,4.2637e-05,70.648
0.114108,0.336486,2.69681e-05,70.6495
0.114151,0.260079,1.66451e-05,70.6509
0.114188,0.196053,9.96464e-06,70.6522
0.114219,0.14237,5.76077e-06,70.6534
0.114245,0.097331,3.2365e-06,70.6546
0.114266,0.0595202,1.78189e-06,70.6557
0.114285,0.0277558,8.12357e-07,70.6566
0.1143,0.0,0.0,70.6703
