y,Ux,Uy,p
0.0,0.0,0.0,53.1049
1.15903e-05,-0.000820281,-1.75929e-06,53.1035
2.51959e-05,-0.00172421,-7.41219e-06,53.1001
4.11938e-05,-0.00275292,-1.94702e-05,53.096
6.0036e-05,-0.00391707,-4.11578e-05,53.0912
8.22644e-05,-0.00522432,-7.70221e-05,53.0857
0.00010853,-0.00667664,-0.000133684,53.0791
0.000139617,-0.00826604,-0.000220691,53.0714
0.000176466,-0.00996809,-0.000351746,53.0623
0.000220213,-0.0117322,-0.000546498,53.0515
0.000272229,-0.0134669,-0.00083311,53.0388
0.000334164,-0.015018,-0.00125193,53.0237
0.000408017,-0.016136,-0.00186073,53.0058
0.000496201,-0.016428,-0.0027422,52.9847
0.000601635,-0.0152864,-0.00401456,52.9598
0.000727854,-0.0117831,-0.00584673,52.9303
0.000879141,-0.00451508,-0.0084796,52.8955
0.00106069,0.00862565,-0.012256,52.8546
0.00127878,0.0307889,-0.0176625,52.8066
0.00154107,0.0666638,-0.0253864,52.7505
0.00185682,0.12321,-0.0363936,52.6853
0.0022373,0.210738,-0.0520331,52.6099
0.00269619,0.344487,-0.0741739,52.5231
0.00325013,0.546955,-0.105357,52.4251
0.00391934,0.820654,-0.144622,52.3292
0.00447964,1.12576,-0.185655,52.2493
0.00498729,1.43626,-0.225158,52.1823
0.00545308,1.7536,-0.263674,52.1236
0.0058867,2.07676,-0.301291,52.0712
0.00629695,2.40693,-0.338283,52.0234
0.00669189,2.74707,-0.375051,51.9788
0.00707907,3.10155,-0.412073,51.9362
0.00746565,3.47605,-0.449889,51.8947
0.00785851,3.87748,-0.489076,51.8532
0.00826444,4.29943,-0.528899,51.812
0.00863691,4.72236,-0.567525,51.7727
0.00899519,5.14171,-0.604646,51.7354
0.0093413,5.56237,-0.640784,51.6994
0.00967694,5.98469,-0.676029,51.6644
0.0100036,6.40906,-0.71046,51.63
0.0103226,6.83587,-0.744151,51.5961
0.0106349,7.26552,-0.777166,51.5626
0.0109416,7.69838,-0.809559,51.5292
0.0112433,8.13476,-0.841379,51.4958
0.0115409,8.57497,-0.872663,51.4623
0.0118349,9.01924,-0.903445,51.4287
0.0121258,9.4678,-0.933751,51.3947
0.012414,9.92079,-0.9636,51.3604
0.0127,10.3681,-0.992362,51.3264
0.0129587,10.8068,-1.0199,51.293
0.0132347,11.2632,-1.04788,51.2581
0.0135296,11.7583,-1.07749,51.2201
0.0138449,12.2961,-1.10879,51.1784
0.0141825,12.881,-1.14187,51.1326
0.0145445,13.518,-1.1768,51.0821
0.0149331,14.2126,-1.21364,51.0261
0.0153511,14.9712,-1.25244,50.964
0.0158015,15.8008,-1.29326,50.8946
0.0162878,16.7093,-1.3361,50.8169
0.016814,17.7053,-1.38097,50.7296
0.0173849,18.7987,-1.42781,50.6309
0.018006,20.0389,-1.47808,50.5154
0.0187638,21.4844,-1.53307,50.3756
0.0196001,23.1236,-1.59108,50.2106
0.0205255,24.9373,-1.65031,50.0199
0.0215519,26.9375,-1.71011,49.7999
0.0226935,29.1334,-1.76975,49.5472
0.023967,31.5301,-1.82845,49.2587
0.0253917,34.1274,-1.88545,48.9328
0.0269906,36.9189,-1.94004,48.5698
0.0287908,39.8911,-1.99153,48.1726
0.0308242,43.0227,-2.03906,47.7481
0.033129,46.2822,-2.08135,47.3078
0.0357502,49.6218,-2.11625,46.8722
0.0387416,52.9681,-2.14084,46.4632
0.042167,56.2094,-2.15072,46.1308
0.0461029,59.1805,-2.14161,45.8921
0.0506405,61.646,-2.10587,45.8411
0.0558892,63.2545,-2.03844,45.9798
0.061146,63.7316,-1.94726,46.2253
0.0665609,63.0035,-1.82854,46.5855
0.0721458,60.921,-1.67709,46.9237
0.0779136,57.2385,-1.4837,47.2731
0.0839163,51.7509,-1.24761,47.4565
0.0895906,45.104,-1.00114,47.5356
0.0938129,38.6413,-0.77903,47.5878
0.0973169,32.745,-0.592209,47.5196
0.100225,27.4606,-0.44094,47.4591
0.102638,22.8669,-0.321666,47.3788
0.10464,18.9555,-0.231364,47.3057
0.106302,15.6694,-0.16444,47.2363
0.107682,12.9314,-0.115833,47.1739
0.108826,10.6608,-0.0810047,47.1184
0.109776,8.7824,-0.0563098,47.0698
0.110564,7.23021,-0.0389393,47.0275
0.111219,5.9479,-0.0267977,46.9911
0.111762,4.88838,-0.0183555,46.96
0.112212,4.01259,-0.0125121,46.9335
0.112586,3.28835,-0.0084845,46.9111
0.112897,2.68913,-0.0057197,46.8921
0.113154,2.19313,-0.00382972,46.8762
0.113368,1.78241,-0.00254359,46.8628
0.113545,1.44217,-0.00167284,46.8516
0.113693,1.16024,-0.00108684,46.8422
0.113815,0.926559,-0.000695313,46.8343
0.113916,0.732827,-0.000436083,46.8278
0.114,0.572184,-0.000266425,46.8223
0.11407,0.438957,-0.00015708,46.8178
0.114128,0.328451,-8.80728e-05,46.814
0.114177,0.236782,-4.58148e-05,46.8109
0.114216,0.160731,-2.11273e-05,46.8082
0.11425,0.0976321,-7.87407e-06,46.806
0.114277,0.0452755,-1.85658e-06,46.8042
0.1143,0.0,0.0,46.8035
