y,Ux,Uy,p
0.0,0.0,0.0,59.9261
3.77342e-05,0.0715664,-1.89983e-06,60.0165
7.90381e-05,0.148212,-3.59885e-06,60.0153
0.000124259,0.232075,-5.45699e-06,60.0138
0.000173777,0.32385,-8.20012e-06,60.0121
0.000228014,0.424298,-1.22149e-05,60.0104
0.000287432,0.534256,-1.7779e-05,60.0086
0.00035254,0.654642,-2.5243e-05,60.0068
0.000423899,0.786465,-3.50607e-05,60.0049
0.000502127,0.93083,-4.77909e-05,60.003
0.000587904,1.08895,-6.41117e-05,60.0011
0.000681983,1.26217,-8.48476e-05,59.9991
0.000785192,1.45194,-0.000111,59.997
0.000898443,1.65988,-0.000143788,59.9949
0.00102275,1.88774,-0.000184687,59.9927
0.00115921,2.13746,-0.000235494,59.9904
0.00130907,2.41116,-0.000298384,59.9881
0.00147368,2.71116,-0.000375995,59.9856
0.00165454,3.04002,-0.000471526,59.9832
0.00185331,3.40051,-0.000588852,59.9806
0.00207182,3.79569,-0.000732662,59.9779
0.0023121,4.22889,-0.000908634,59.9752
0.00257638,4.70376,-0.00112363,59.9723
0.00286715,5.22426,-0.00138595,59.9693
0.00318716,5.79473,-0.0017056,59.9663
0.00353944,6.41987,-0.00209466,59.963
0.00392737,7.10481,-0.00256763,59.9597
0.00435467,7.85509,-0.0031419,59.9561
0.00482548,8.67672,-0.00383821,59.9524
0.00534439,9.57618,-0.00468162,59.9485
0.00591647,10.5604,-0.0057035,59.9442
0.00654738,11.637,-0.00694131,59.9397
0.00724336,12.8138,-0.00841975,59.9355
0.00801137,14.0995,-0.0101039,59.9328
0.00885912,15.4746,-0.0120264,59.9314
0.00972564,16.9,-0.01431,59.9312
0.0106366,18.3711,-0.0169252,59.9313
0.0115958,19.9006,-0.0198002,59.9307
0.0126074,21.4923,-0.0229521,59.9286
0.0136761,23.1499,-0.0263871,59.9252
0.0148067,24.8772,-0.0300884,59.92
0.0160047,26.678,-0.0340192,59.9127
0.0172758,28.5554,-0.0381193,59.9027
0.0186264,30.5125,-0.0422974,59.8894
0.0200635,32.551,-0.0464205,59.8722
0.0215945,34.6716,-0.0503113,59.8501
0.0232276,36.8725,-0.053803,59.821
0.0249717,39.1492,-0.0568351,59.7825
0.0268363,41.4241,-0.0589041,59.7352
0.0286086,43.5886,-0.0594171,59.6833
0.0303941,45.638,-0.0586092,59.6258
0.0321937,47.5958,-0.0567494,59.5631
0.0340082,49.4528,-0.0538064,59.4954
0.0358384,51.2,-0.0498541,59.4224
0.0376853,52.8287,-0.0450172,59.3444
0.03955,54.3307,-0.0394325,59.2615
0.0414333,55.6986,-0.0332347,59.1742
0.0433366,56.9255,-0.0265439,59.0828
0.0452608,58.0051,-0.0194624,58.9878
0.0472074,58.9317,-0.0121087,58.8889
0.0491776,59.6995,-0.0046457,58.7857
0.0511729,60.3079,0.00304972,58.6787
0.0532675,60.7504,0.0112433,58.5676
0.0554035,61.0089,0.0197527,58.4555
0.057584,61.0678,0.0284292,58.3429
0.0598125,60.9145,0.0373561,58.2303
0.0620925,60.5345,0.0464813,58.1175
0.0644279,59.9114,0.0557058,58.0049
0.0668231,59.0622,0.0649427,57.8945
0.0689555,58.0537,0.073846,57.7966
0.0710128,56.9114,0.0820363,57.7058
0.0730172,55.6245,0.0895035,57.6216
0.0749895,54.1921,0.0963078,57.5434
0.0769488,52.6076,0.10237,57.4706
0.0789134,50.8597,0.10757,57.4031
0.0809006,48.9332,0.111747,57.341
0.082927,46.8094,0.114687,57.2846
0.0850088,44.4668,0.116116,57.2341
0.0871617,41.8824,0.115691,57.19
0.0894015,39.0317,0.112994,57.1525
0.0917437,35.8906,0.107553,57.1218
0.0942041,32.4351,0.0988927,57.098
0.0967987,28.6417,0.0867163,57.0819
0.0995438,24.4852,0.0711652,57.0737
0.102456,20.3757,0.0545531,57.0705
0.104436,16.9769,0.0405987,57.0768
0.106084,14.2715,0.03007,57.0842
0.107455,11.9826,0.0219807,57.0924
0.108597,10.0498,0.0159064,57.1007
0.109548,8.42059,0.0114182,57.1087
0.110341,7.04913,0.00814413,57.1164
0.111001,5.89603,0.00577942,57.1236
0.111552,4.92742,0.00408439,57.1302
0.112012,4.11437,0.00287643,57.1363
0.112396,3.43225,0.00201954,57.1419
0.112716,2.86018,0.00141396,57.1471
0.112984,2.3805,0.000987295,57.1518
0.113208,1.9783,0.000687502,57.1562
0.113395,1.64105,0.000477363,57.1603
0.113552,1.35821,0.000330408,57.1642
0.113683,1.12094,0.00022788,57.1678
0.113793,0.921835,0.00015653,57.1713
0.113885,0.754683,0.000107017,57.1747
0.113963,0.61429,7.27767e-05,57.1779
0.114028,0.496309,4.91954e-05,57.1811
0.114082,0.397103,3.30383e-05,57.1843
0.114128,0.313633,2.20391e-05,57.1875
0.114167,0.243355,1.46121e-05,57.1906
0.114199,0.18414,9.655e-06,57.1937
0.114227,0.134211,6.42563e-06,57.1969
0.11425,0.0920773,4.41858e-06,57.2001
0.11427,0.0564931,3.11307e-06,57.2031
0.114286,0.026415,1.74013e-06,57.2054
0.1143,0.0,0.0,57.2489
