y,Ux,Uy,p
0.0,0.0,0.0,112.701
1.60573e-05,0.0227325,-1.10405e-06,112.701
3.39444e-05,0.0474256,-4.35488e-06,112.699
5.38753e-05,0.0749378,-1.074e-05,112.698
7.6089e-05,0.105599,-2.13014e-05,112.696
0.000100853,0.139777,-3.72997e-05,112.694
0.000128468,0.177886,-6.03689e-05,112.692
0.000159269,0.220389,-9.25944e-05,112.689
0.000193631,0.267802,-0.000136614,112.686
0.000231976,0.320705,-0.000195754,112.683
0.000274776,0.379748,-0.000274211,112.68
0.000322558,0.445658,-0.000377264,112.676
0.000375915,0.51925,-0.00051155,112.672
0.00043551,0.601437,-0.000685404,112.667
0.000502087,0.693241,-0.000909277,112.662
0.000576479,0.79581,-0.00119627,112.656
0.000659623,0.910427,-0.00156275,112.65
0.000752564,1.03853,-0.00202923,112.642
0.00085648,1.18175,-0.00262127,112.634
0.000972688,1.34187,-0.00337076,112.625
0.00110267,1.52095,-0.00431744,112.616
0.00124808,1.72125,-0.00551072,112.605
0.00141078,1.94534,-0.00701196,112.593
0.00159286,2.19608,-0.0088972,112.58
0.00179667,2.4767,-0.0112605,112.565
0.00202483,2.79082,-0.0142181,112.549
0.0022803,3.14253,-0.0179127,112.531
0.00256639,3.53643,-0.0225197,112.512
0.00288683,3.97769,-0.0282532,112.49
0.00324579,4.47219,-0.0353737,112.467
0.00364796,5.02658,-0.044196,112.441
0.00409862,5.64844,-0.0550982,112.413
0.00460367,6.34647,-0.0685299,112.382
0.00516977,7.13065,-0.0850199,112.348
0.00580438,7.97699,-0.104331,112.312
0.00641289,8.83493,-0.125344,112.275
0.00702859,9.69572,-0.147703,112.239
0.00765211,10.5724,-0.171605,112.201
0.00828413,11.4667,-0.196979,112.161
0.00892537,12.3806,-0.223745,112.12
0.00957665,13.3161,-0.251821,112.075
0.0102388,14.2754,-0.28112,112.026
0.0109129,15.2607,-0.311548,111.974
0.0115998,16.2742,-0.343007,111.916
0.0123007,17.3185,-0.375392,111.852
0.0130168,18.3958,-0.40859,111.781
0.0137495,19.5088,-0.442483,111.702
0.0145001,20.6597,-0.476944,111.613
0.0152702,21.8296,-0.51121,111.516
0.0160061,22.9992,-0.544609,111.41
0.0167682,24.1943,-0.577765,111.293
0.017558,25.4394,-0.61119,111.16
0.0183772,26.7357,-0.644723,111.011
0.0192275,28.0839,-0.678191,110.842
0.0201109,29.4842,-0.711419,110.652
0.0210292,30.9359,-0.744227,110.437
0.0219845,32.4377,-0.776437,110.195
0.022979,33.9871,-0.807877,109.922
0.0240151,35.5809,-0.838382,109.614
0.0250953,37.2146,-0.867799,109.268
0.0262221,38.8827,-0.896006,108.88
0.0273983,40.6288,-0.92371,108.431
0.0287709,42.4997,-0.951401,107.896
0.0302252,44.4425,-0.978058,107.274
0.0317675,46.4005,-1.00284,106.568
0.0334043,48.3578,-1.0256,105.766
0.035143,50.296,-1.04614,104.86
0.0369913,52.1948,-1.06419,103.839
0.0389573,54.018,-1.07929,102.705
0.0409878,55.7258,-1.09101,101.461
0.0431273,57.3029,-1.09912,100.1
0.0453892,58.7338,-1.10327,98.6098
0.0477877,59.9903,-1.10289,96.9841
0.0503372,61.0369,-1.09733,95.2193
0.0530528,61.8304,-1.08576,93.3154
0.0559504,62.318,-1.06725,91.2774
0.0590466,62.4359,-1.04065,89.1167
0.0623591,62.1056,-1.00452,86.8536
0.0659064,61.2282,-0.956952,84.5189
0.0697084,59.6739,-0.895256,82.157
0.073786,57.2713,-0.816066,79.8303
0.0781617,53.8072,-0.716522,77.6193
0.0828595,49.0372,-0.594127,75.6235
0.0879051,42.7199,-0.448087,73.963
0.0933258,35.5049,-0.302614,72.7882
0.0969433,29.2368,-0.197908,72.1528
0.0999389,24.159,-0.129632,71.8297
0.10242,19.8896,-0.083321,71.6444
0.104474,16.3492,-0.0530925,71.5356
0.106175,13.4332,-0.0337249,71.4697
0.107584,11.0381,-0.0214304,71.4281
0.108751,9.0721,-0.0136526,71.4008
0.109718,7.45763,-0.00873087,71.3822
0.110519,6.13065,-0.00560805,71.3692
0.111182,5.03884,-0.00361825,71.3598
0.111731,4.1396,-0.00234398,71.3529
0.112187,3.39826,-0.0015236,71.3478
0.112564,2.78658,-0.000992722,71.3439
0.112876,2.28151,-0.000647604,71.3409
0.113135,1.86419,-0.000422383,71.3386
0.11335,1.51919,-0.000274985,71.3368
0.113528,1.23382,-0.000178354,71.3354
0.113675,0.997683,-0.000114983,71.3343
0.113798,0.802207,-7.34738e-05,71.3334
0.113899,0.640335,-4.63687e-05,71.3327
0.113983,0.50625,-2.87651e-05,71.3321
0.114053,0.395149,-1.74286e-05,71.3316
0.11411,0.303069,-1.02191e-05,71.3312
0.114158,0.226735,-5.7187e-06,71.3309
0.114198,0.163438,-2.98712e-06,71.3306
0.114231,0.11094,-1.40279e-06,71.3304
0.114258,0.0673897,-5.53798e-07,71.3302
0.114281,0.0312529,-1.53032e-07,71.3301
0.1143,0.0,0.0,71.3297
