y,Ux,Uy,p
0.0,0.0,0.0,111.072
1.37955e-05,0.0164272,-1.10934e-06,111.071
2.92331e-05,0.0343388,-4.47548e-06,111.07
4.65113e-05,0.0543896,-1.11602e-05,111.068
6.58528e-05,0.0768396,-2.22949e-05,111.066
8.75077e-05,0.101981,-3.92738e-05,111.063
0.000111757,0.130141,-6.39207e-05,111.06
0.000138915,0.161691,-9.85796e-05,111.057
0.000169336,0.197043,-0.000146235,111.054
0.000203417,0.236664,-0.00021068,111.05
0.000241604,0.28108,-0.000296727,111.046
0.000284398,0.33088,-0.000410472,111.041
0.000332361,0.386729,-0.000559627,111.036
0.000386126,0.449374,-0.000753936,111.03
0.000446401,0.519658,-0.00100569,111.023
0.000513985,0.598531,-0.00133036,111.016
0.000589773,0.687061,-0.00174745,111.008
0.000674771,0.786457,-0.00228142,110.998
0.000770111,0.898081,-0.00296299,110.988
0.000877061,1.02347,-0.00383065,110.977
0.000997051,1.16436,-0.00493256,110.964
0.00113168,1.32273,-0.00632886,110.95
0.00128277,1.50079,-0.00809453,110.935
0.00145232,1.70107,-0.0103229,110.918
0.00164263,1.92644,-0.0131297,110.899
0.00185625,2.18015,-0.0166583,110.878
0.00209606,2.46593,-0.0210856,110.855
0.0023653,2.78799,-0.0266291,110.83
0.0026676,3.15122,-0.033555,110.802
0.00300706,3.56117,-0.0421875,110.772
0.00338828,4.02431,-0.052919,110.739
0.00381642,4.54809,-0.0662208,110.704
0.0042973,5.14125,-0.0826538,110.665
0.00483747,5.81404,-0.102878,110.622
0.00544427,6.54552,-0.126544,110.578
0.00602098,7.28921,-0.152143,110.534
0.00660124,8.03644,-0.179173,110.491
0.00718535,8.79886,-0.207859,110.448
0.00777365,9.57766,-0.238075,110.404
0.00836651,10.374,-0.269693,110.359
0.00896431,11.1893,-0.302584,110.311
0.00956749,12.0245,-0.336621,110.261
0.0101765,12.8812,-0.371675,110.209
0.0107919,13.7605,-0.407618,110.152
0.0114142,14.6637,-0.444322,110.091
0.012044,15.5921,-0.481662,110.025
0.0126819,16.5468,-0.519512,109.953
0.0133287,17.5291,-0.557747,109.874
0.0139851,18.5197,-0.595469,109.79
0.0145992,19.5042,-0.632063,109.7
0.0152409,20.5167,-0.668718,109.602
0.0159119,21.5867,-0.706329,109.491
0.016614,22.717,-0.744767,109.366
0.0173491,23.9101,-0.783883,109.225
0.018119,25.1681,-0.823509,109.065
0.0189258,26.4926,-0.86346,108.883
0.0197718,27.8845,-0.903529,108.677
0.0206593,29.344,-0.943502,108.442
0.0215907,30.87,-0.983152,108.177
0.0225687,32.4605,-1.02225,107.875
0.023596,34.1122,-1.06058,107.534
0.0246755,35.8789,-1.09921,107.132
0.0259626,37.8201,-1.13902,106.645
0.0273361,39.8798,-1.17841,106.069
0.0288025,41.9952,-1.21602,105.406
0.030369,44.1499,-1.25157,104.644
0.0320431,46.3249,-1.28479,103.77
0.033833,48.4987,-1.31533,102.774
0.0357475,50.6387,-1.34268,101.647
0.0377646,52.7084,-1.36625,100.386
0.0399122,54.6844,-1.38562,98.9773
0.0422027,56.5418,-1.40021,97.4099
0.0446494,58.2456,-1.40924,95.6748
0.0472662,59.754,-1.41176,93.7665
0.0500679,61.0168,-1.40669,91.6834
0.05307,61.9747,-1.39275,89.43
0.0562894,62.5572,-1.36851,87.0179
0.0597436,62.68,-1.33222,84.4692
0.0634517,62.2418,-1.28188,81.8177
0.0674339,61.1135,-1.21461,79.1104
0.0717118,59.1151,-1.12525,76.4168
0.0763087,56.0085,-1.00965,73.8245
0.0812495,51.5069,-0.862705,71.4466
0.0865609,45.2985,-0.681196,69.428
0.0922714,37.943,-0.489385,67.9671
0.0960782,31.4227,-0.340254,67.1686
0.0992295,26.029,-0.235127,66.7505
0.101838,21.4418,-0.159443,66.5046
0.103998,17.6146,-0.107033,66.3567
0.105786,14.4546,-0.0714811,66.264
0.107266,11.8586,-0.0476402,66.2029
0.108492,9.73001,-0.0317415,66.1607
0.109506,7.985,-0.0211601,66.1303
0.110346,6.55357,-0.0141175,66.1077
0.111042,5.37821,-0.00942515,66.0904
0.111618,4.41207,-0.00629403,66.077
0.112095,3.61706,-0.00420159,66.0664
0.11249,2.96223,-0.00280159,66.0579
0.112817,2.42239,-0.0018642,66.0511
0.113087,1.97702,-0.00123649,66.0457
0.113312,1.60934,-0.000816437,66.0412
0.113497,1.30564,-0.000535766,66.0376
0.113651,1.05465,-0.000348712,66.0347
0.113779,0.847141,-0.000224528,66.0323
0.113884,0.675521,-0.000142531,66.0303
0.113971,0.533538,-8.87925e-05,66.0287
0.114044,0.416042,-5.39352e-05,66.0273
0.114104,0.318787,-3.16443e-05,66.0262
0.114154,0.238268,-1.76721e-05,66.0253
0.114195,0.171593,-9.16704e-06,66.0246
0.114229,0.116372,-4.22456e-06,66.0239
0.114257,0.0706292,-1.58233e-06,66.0234
0.114281,0.0327324,-3.80805e-07,66.023
0.1143,0.0,0.0,66.0228
