y,Ux,Uy,p
0.0,0.0,0.0,27.8868
5.0791e-05,0.0968485,-2.74798e-06,27.7258
0.000106156,0.200214,-3.53193e-06,27.7285
0.000166513,0.312809,-2.37718e-06,27.731
0.000232318,0.435462,-6.59934e-08,27.7335
0.000304071,0.569076,3.33573e-06,27.736
0.000382317,0.714633,8.13315e-06,27.7386
0.000467655,0.873205,1.46765e-05,27.7413
0.000560736,1.04596,2.33284e-05,27.744
0.000662276,1.23416,3.44993e-05,27.7469
0.000773056,1.43919,4.86667e-05,27.7498
0.000893932,1.66256,6.63827e-05,27.7528
0.00102584,1.90591,8.82799e-05,27.7559
0.00116981,2.17101,0.000115079,27.7591
0.00132696,2.45979,0.000147595,27.7624
0.00149852,2.77437,0.000186745,27.7657
0.00168585,3.11701,0.000233551,27.7692
0.00189041,3.49021,0.00028914,27.7727
0.00211383,3.89663,0.000354748,27.7763
0.00235788,4.33919,0.000431704,27.7799
0.00262452,4.82104,0.000521426,27.7837
0.00291587,5.34558,0.000625393,27.7875
0.00323428,5.91647,0.000745118,27.7913
0.00358232,6.53767,0.000882106,27.7951
0.00396282,7.21344,0.0010378,27.799
0.00437886,7.94834,0.00121351,27.8028
0.00483387,8.74727,0.00141036,27.8066
0.00533158,9.61545,0.00162931,27.8102
0.00587609,10.5584,0.00187116,27.8136
0.00647192,11.5821,0.00213552,27.8167
0.00712405,12.6928,0.00241762,27.8192
0.00783792,13.8968,0.00271062,27.8211
0.00861955,15.2011,0.00304943,27.8237
0.00947556,16.6127,0.00361159,27.8288
0.0104132,18.1228,0.00433552,27.814
0.0114014,19.7122,0.00482969,27.7862
0.0124582,21.3808,0.00514662,27.7661
0.0135893,23.1372,0.00551352,27.7431
0.0148013,24.985,0.00588863,27.7156
0.0161012,26.927,0.00623751,27.6829
0.0174966,28.9655,0.00655345,27.6436
0.0189959,31.1016,0.00684413,27.5958
0.0206079,33.3353,0.00712949,27.5372
0.0223426,35.6641,0.00745184,27.465
0.0242106,38.0829,0.00789374,27.376
0.0262234,40.5823,0.0085535,27.2657
0.0283935,43.1474,0.00933398,27.1265
0.0307348,45.7551,0.0097857,26.9512
0.0332619,48.2672,0.0108378,26.7813
0.0355637,50.5199,0.0139842,26.6053
0.0378721,52.5284,0.018107,26.3959
0.0401872,54.3399,0.0222385,26.1742
0.0425097,55.9448,0.0267233,25.9416
0.0448399,57.3346,0.0315753,25.6992
0.0471782,58.5021,0.0367573,25.4492
0.0495252,59.4411,0.0422721,25.1945
0.0518813,60.1459,0.0481602,24.9376
0.0542472,60.6114,0.0544896,24.6816
0.0566234,60.8327,0.0613196,24.4291
0.0590104,60.8053,0.0685965,24.1812
0.061409,60.5249,0.0761236,23.9391
0.0638199,59.9859,0.0840698,23.7143
0.0662793,59.1784,0.0927225,23.5034
0.068759,58.0964,0.101549,23.3
0.0712604,56.7387,0.110054,23.113
0.0737853,55.1025,0.118083,22.9422
0.0763353,53.1862,0.124983,22.7846
0.0789125,50.9902,0.129909,22.639
0.0815189,48.6318,0.133188,22.537
0.0836939,46.3241,0.135593,22.4712
0.0856987,44.1067,0.136451,22.4157
0.0875598,41.9317,0.135501,22.3741
0.0893013,39.7991,0.133134,22.3419
0.0909448,37.703,0.129474,22.3158
0.09251,35.6339,0.124598,22.2936
0.094015,33.5795,0.118565,22.274
0.0954762,31.5255,0.11142,22.2561
0.096909,29.4562,0.1032,22.2394
0.0983277,27.3544,0.0939552,22.2239
0.0997456,25.2018,0.0837467,22.2096
0.101176,22.9791,0.0726489,22.1963
0.10263,20.6651,0.0608243,22.1861
0.10412,18.2371,0.0488973,22.1871
0.105657,15.6699,0.0383418,22.2058
0.107254,13.1741,0.0292833,22.1987
0.108374,11.0887,0.0212805,22.1853
0.109314,9.4056,0.0151579,22.2024
0.110102,7.97151,0.010906,22.2171
0.110765,6.75154,0.00788048,22.2272
0.111322,5.71501,0.00568507,22.2358
0.111791,4.83511,0.00409362,22.2435
0.112185,4.08865,0.0029465,22.2505
0.112518,3.45563,0.00212236,22.2565
0.112798,2.91888,0.00153094,22.2616
0.113035,2.46375,0.0011066,22.2659
0.113235,2.07777,0.000802009,22.2695
0.113404,1.75033,0.000583168,22.2724
0.113548,1.47242,0.000425694,22.2747
0.113669,1.23644,0.00031214,22.2764
0.113772,1.03593,0.000230043,22.2777
0.113859,0.865455,0.000170508,22.2785
0.113933,0.720402,0.000127177,22.279
0.113996,0.596886,9.55128e-05,22.2791
0.11405,0.491623,7.22677e-05,22.2789
0.114096,0.401839,5.51191e-05,22.2784
0.114135,0.32519,4.24026e-05,22.2778
0.114168,0.259694,3.29177e-05,22.2769
0.114197,0.203678,2.57888e-05,22.2758
0.114221,0.155725,2.04021e-05,22.2746
0.114242,0.114634,1.64185e-05,22.2733
0.11426,0.0793917,1.36274e-05,22.272
0.114275,0.0491359,1.11753e-05,22.2693
0.114289,0.0231367,6.83012e-06,22.2632
0.1143,0.0,0.0,22.2338
