y,Ux,Uy,p
0.0,0.0,0.0,-98.1775
1.16106e-05,-0.00868288,3.03801e-06,-98.1764
2.56565e-05,-0.0187239,1.27722e-05,-98.1736
4.26602e-05,-0.0308333,3.42699e-05,-98.17
6.32576e-05,-0.0454345,7.45671e-05,-98.1658
8.82233e-05,-0.063033,0.000144043,-98.1608
0.000118501,-0.0842298,0.000258378,-98.1548
0.00015524,-0.109735,0.000441021,-98.1476
0.000199841,-0.140383,0.000726779,-98.1389
0.000254011,-0.17714,0.00116705,-98.1284
0.000319833,-0.221117,0.00183738,-98.116
0.000399843,-0.273564,0.00284814,-98.1012
0.000497136,-0.335851,0.00435963,-98.0838
0.000615486,-0.409425,0.00660283,-98.0633
0.000759498,-0.495718,0.00990732,-98.0394
0.000934787,-0.595985,0.0147374,-98.0122
0.00114821,-0.711035,0.021736,-97.9816
0.00140812,-0.84078,0.0317718,-97.9483
0.00172472,-0.983518,0.0459761,-97.914
0.00211046,-1.13479,0.0657384,-97.8818
0.00258055,-1.2856,0.0925911,-97.8575
0.00315353,-1.41951,0.127844,-97.8511
0.00385204,-1.50815,0.171706,-97.8781
0.00470373,-1.50386,0.221552,-97.9589
0.00574233,-1.35447,0.264384,-98.0975
0.00657366,-1.08323,0.286997,-98.2545
0.00729408,-0.748458,0.290023,-98.3946
0.0079201,-0.375727,0.278771,-98.5112
0.00846603,0.0142514,0.257536,-98.6024
0.00894425,0.407778,0.229847,-98.6701
0.00936552,0.796284,0.198362,-98.718
0.00973924,1.17499,0.16494,-98.7499
0.0100736,1.5419,0.130787,-98.7694
0.010376,1.89713,0.0966021,-98.7794
0.0106528,2.23806,0.0631276,-98.7824
0.0108964,2.55899,0.0312647,-98.7801
0.0111152,2.85911,0.00132782,-98.7738
0.0113126,3.14077,-0.0267718,-98.7649
0.0114918,3.40529,-0.0530824,-98.7543
0.0116552,3.65411,-0.0777047,-98.7426
0.0118052,3.88873,-0.100767,-98.7301
0.0119436,4.11062,-0.122412,-98.7173
0.012072,4.32122,-0.142781,-98.7042
0.0121919,4.52187,-0.162012,-98.691
0.0123044,4.71381,-0.180237,-98.6779
0.0124107,4.89818,-0.197574,-98.6647
0.0125116,5.07602,-0.214131,-98.6517
0.0126078,5.24826,-0.230006,-98.6389
0.0127,5.41376,-0.245107,-98.6268
0.0127846,5.57648,-0.259808,-98.6147
0.0128776,5.75028,-0.275347,-98.6012
0.0129804,5.94507,-0.292555,-98.5856
0.0130945,6.16451,-0.31167,-98.5677
0.0132214,6.41308,-0.332968,-98.5471
0.0133634,6.69622,-0.356761,-98.5234
0.0135229,7.02065,-0.383401,-98.4958
0.0137028,7.39464,-0.413273,-98.4638
0.0139066,7.82842,-0.446786,-98.4264
0.0141385,8.33467,-0.484351,-98.3828
0.0144035,8.92903,-0.526335,-98.3317
0.0147076,9.63078,-0.572993,-98.2717
0.0150582,10.4755,-0.625075,-98.2002
0.0154839,11.5069,-0.682874,-98.1145
0.0159788,12.7522,-0.744734,-98.0128
0.0165559,14.2389,-0.808293,-97.8914
0.0172308,16.0045,-0.871134,-97.7427
0.0180222,18.082,-0.930719,-97.5521
0.0189526,20.494,-0.985422,-97.2945
0.0200493,23.2509,-1.03566,-96.9299
0.0213448,26.3545,-1.08395,-96.4012
0.0228785,29.8045,-1.13305,-95.633
0.0246978,33.5976,-1.18389,-94.5304
0.0268599,37.7118,-1.2353,-92.9795
0.0294337,42.0825,-1.2844,-90.8476
0.0325023,46.5752,-1.32718,-88.0031
0.0361662,50.9611,-1.35756,-84.3071
0.0405466,54.9143,-1.37056,-79.7173
0.0457897,58.06,-1.3603,-74.1932
0.0520723,60.0461,-1.32925,-68.2216
0.058149,60.8649,-1.29315,-62.7249
0.0642652,60.8787,-1.25248,-57.7638
0.070424,60.1324,-1.20027,-53.3596
0.0766284,58.3054,-1.12372,-49.434
0.0829487,54.9,-1.01063,-46.235
0.0883767,50.1027,-0.8742,-43.991
0.0927677,44.5959,-0.730336,-42.5602
0.0964184,38.9039,-0.592076,-41.7489
0.0994537,33.3996,-0.468009,-41.2783
0.101977,28.3302,-0.360915,-41.0331
0.104075,23.8185,-0.272644,-40.9102
0.10582,19.8996,-0.202188,-40.8584
0.10727,16.553,-0.147664,-40.8435
0.108476,13.728,-0.106458,-40.8478
0.109478,11.361,-0.0759193,-40.8609
0.110312,9.38707,-0.0536381,-40.8776
0.111005,7.74534,-0.0375877,-40.895
0.111581,6.3819,-0.0261448,-40.9117
0.11206,5.25038,-0.0180571,-40.9269
0.112458,4.31155,-0.0123836,-40.9404
0.11279,3.53257,-0.00843021,-40.9523
0.113065,2.88614,-0.00569294,-40.9625
0.113294,2.34958,-0.00380953,-40.9713
0.113484,1.90413,-0.00252208,-40.9788
0.113643,1.53423,-0.00164828,-40.9851
0.113774,1.22702,-0.00106009,-40.9904
0.113884,0.97182,-0.000668033,-40.9949
0.113975,0.7598,-0.000409894,-40.9987
0.11405,0.583629,-0.000242612,-41.0019
0.114113,0.437229,-0.000136512,-41.0046
0.114165,0.31556,-7.12424e-05,-41.0068
0.114209,0.214435,-3.29501e-05,-41.0087
0.114245,0.130379,-1.23148e-05,-41.0103
0.114275,0.0605086,-2.91036e-06,-41.0115
0.1143,0.0,0.0,-41.0121
