y,Ux,Uy,p
0.0,0.0,0.0,-16.751
1.15767e-05,-0.00240664,-1.39445e-06,-16.7516
2.48888e-05,-0.00505641,-5.82971e-06,-16.753
4.02163e-05,-0.00806633,-1.50304e-05,-16.7546
5.78882e-05,-0.0114821,-3.10569e-05,-16.7564
7.82917e-05,-0.0153529,-5.66803e-05,-16.7585
0.000101883,-0.0197312,-9.57804e-05,-16.7609
0.000129201,-0.0246704,-0.000153724,-16.7637
0.000160882,-0.0302227,-0.000237901,-16.7669
0.000197681,-0.0364346,-0.000358482,-16.7706
0.000240493,-0.0433401,-0.000529482,-16.7749
0.000290379,-0.0509505,-0.000770211,-16.7798
0.000348605,-0.0592386,-0.00110731,-16.7856
0.000416677,-0.0681158,-0.00157753,-16.7923
0.000496392,-0.0773971,-0.00223164,-16.8001
0.000589899,-0.0867512,-0.00313978,-16.8091
0.000699764,-0.0956265,-0.00439891,-16.8196
0.000829066,-0.103143,-0.00614307,-16.8318
0.000981493,-0.107936,-0.00855748,-16.846
0.00116147,-0.107927,-0.0118978,-16.8623
0.00137434,-0.0999953,-0.0165165,-16.8813
0.00162648,-0.0794995,-0.0228989,-16.9032
0.00192562,-0.0395832,-0.0317133,-16.9285
0.00228106,0.0298234,-0.0438671,-16.9574
0.00270401,0.134063,-0.0592517,-16.9863
0.00308362,0.26412,-0.0761611,-17.0122
0.00344943,0.413188,-0.0937835,-17.0358
0.0038084,0.583536,-0.112466,-17.0582
0.00416715,0.777471,-0.132428,-17.0799
0.00453208,0.998895,-0.153966,-17.1011
0.00490948,1.25333,-0.177452,-17.1223
0.00530563,1.54802,-0.203326,-17.144
0.00572698,1.89221,-0.232096,-17.1664
0.00618017,2.29738,-0.264336,-17.19
0.00667222,2.75752,-0.299197,-17.2144
0.0071306,3.24611,-0.334521,-17.2385
0.00758188,3.75505,-0.36974,-17.2618
0.00802708,4.2897,-0.405238,-17.285
0.00846704,4.84909,-0.440938,-17.3083
0.00890252,5.43235,-0.47677,-17.3319
0.00933414,6.03863,-0.512672,-17.3558
0.00976245,6.66709,-0.548583,-17.3802
0.0101879,7.31692,-0.584449,-17.4052
0.0106109,7.98724,-0.620217,-17.431
0.0110319,8.6772,-0.655834,-17.4576
0.011451,9.38587,-0.691251,-17.4852
0.0118686,10.1123,-0.726419,-17.5137
0.0122849,10.8555,-0.761293,-17.5434
0.0127,11.5963,-0.79501,-17.5735
0.0130748,12.3253,-0.827236,-17.6036
0.0134728,13.0828,-0.859776,-17.6355
0.0138957,13.9019,-0.893933,-17.6709
0.0143452,14.787,-0.929711,-17.7101
0.0148233,15.7428,-0.967094,-17.7539
0.0153318,16.7739,-1.00604,-17.8027
0.0158732,17.8846,-1.0465,-17.8574
0.0164499,19.0794,-1.08837,-17.9188
0.0170647,20.3622,-1.13153,-17.9878
0.0177206,21.7363,-1.17583,-18.0656
0.018421,23.2042,-1.22106,-18.1532
0.0191698,24.7677,-1.267,-18.2523
0.0199712,26.4883,-1.3151,-18.369
0.0209503,28.4339,-1.36662,-18.5105
0.0220143,30.5536,-1.4195,-18.6769
0.0231718,32.7868,-1.4718,-18.8676
0.0244326,35.1204,-1.523,-19.0852
0.0258078,37.5378,-1.57254,-19.3324
0.0273099,40.0189,-1.61977,-19.6116
0.0289533,42.54,-1.66394,-19.925
0.0307544,45.0722,-1.70408,-20.2743
0.0327322,47.5807,-1.73899,-20.6604
0.0349085,50.0221,-1.76724,-21.0827
0.0373085,52.3441,-1.7873,-21.5395
0.0399613,54.4855,-1.79755,-22.0254
0.0429011,56.3798,-1.79662,-22.5363
0.0461675,57.9602,-1.78324,-23.0585
0.0498071,59.1677,-1.75717,-23.5882
0.0538744,59.9602,-1.71815,-24.1056
0.0584337,60.3135,-1.66822,-24.5906
0.0631441,60.243,-1.61246,-25.0508
0.0680914,59.6837,-1.54371,-25.4466
0.0732937,58.3791,-1.45513,-25.8407
0.0787704,55.8733,-1.33064,-26.1725
0.0845614,51.5366,-1.1575,-26.5339
0.0903998,45.4933,-0.952291,-26.8179
0.0945097,39.2208,-0.753365,-26.9619
0.0979158,33.2858,-0.580262,-27.1121
0.100739,27.8311,-0.435632,-27.2007
0.103078,23.0353,-0.318565,-27.2814
0.105017,18.9454,-0.229097,-27.338
0.106624,15.5265,-0.162323,-27.3859
0.107956,12.7029,-0.11388,-27.4244
0.10906,10.3865,-0.0792633,-27.4567
0.109974,8.49179,-0.0548314,-27.4838
0.110733,6.94333,-0.037736,-27.5067
0.111361,5.67726,-0.0258513,-27.526
0.111882,4.64094,-0.0176313,-27.5424
0.112314,3.7915,-0.0119703,-27.5561
0.112671,3.09426,-0.00808671,-27.5677
0.112968,2.52116,-0.00543251,-27.5774
0.113214,2.04951,-0.00362556,-27.5855
0.113417,1.66091,-0.00240063,-27.5923
0.113586,1.34045,-0.00157429,-27.5979
0.113726,1.07595,-0.00102004,-27.6027
0.113842,0.857495,-0.000650919,-27.6066
0.113938,0.676957,-0.000407258,-27.6099
0.114018,0.527683,-0.000248248,-27.6126
0.114084,0.404207,-0.000146048,-27.6148
0.114139,0.302036,-8.17188e-05,-27.6167
0.114184,0.217468,-4.24264e-05,-27.6183
0.114222,0.147454,-1.95281e-05,-27.6196
0.114253,0.0894773,-7.26537e-06,-27.6207
0.114279,0.0414602,-1.70934e-06,-27.6216
0.1143,0.0,0.0,-27.6219
