y,Ux,Uy,p
0.0,0.0,0.0,29.8187
1.60573e-05,0.0160917,-1.50777e-06,29.8163
3.39444e-05,0.0335854,-6.4633e-06,29.8151
5.38753e-05,0.0530933,-1.63855e-05,29.8139
7.6089e-05,0.0748553,-3.2823e-05,29.8125
0.000100853,0.0991406,-5.7713e-05,29.811
0.000128468,0.126252,-9.35944e-05,29.8093
0.000159269,0.156531,-0.000143702,29.8075
0.000193631,0.190359,-0.000212119,29.8054
0.000231976,0.22817,-0.000303988,29.803
0.000274776,0.27045,-0.000425783,29.8004
0.000322558,0.317748,-0.000585639,29.7975
0.000375915,0.370685,-0.000793761,29.7943
0.00043551,0.429962,-0.00106294,29.7907
0.000502087,0.496373,-0.00140917,29.7867
0.000576479,0.570818,-0.00185245,29.7823
0.000659623,0.654316,-0.00241771,29.7774
0.000752564,0.748029,-0.00313602,29.772
0.00085648,0.853276,-0.00404601,29.766
0.000972688,0.971563,-0.00519566,29.7593
0.00110267,1.10461,-0.00664439,29.752
0.00124808,1.25438,-0.00846571,29.7439
0.00141078,1.42315,-0.0107503,29.735
0.00159286,1.61351,-0.0136096,29.7253
0.00179667,1.82847,-0.0171805,29.7146
0.00202483,2.07152,-0.0216299,29.7029
0.0022803,2.34671,-0.027161,29.6902
0.00256639,2.65878,-0.0340197,29.6763
0.00288683,3.0133,-0.0425015,29.6612
0.00324579,3.41686,-0.052959,29.6449
0.00364796,3.87728,-0.0658089,29.6272
0.00409862,4.40391,-0.081538,29.6079
0.00460367,5.00805,-0.100708,29.5868
0.00516977,5.70334,-0.123959,29.5636
0.00580438,6.47363,-0.150813,29.5389
0.00641289,7.27548,-0.179593,29.5138
0.00702859,8.1011,-0.209745,29.4878
0.00765211,8.96325,-0.24148,29.4602
0.00828413,9.86426,-0.274628,29.4305
0.00892537,10.8065,-0.309018,29.3981
0.00957665,11.7921,-0.344482,29.3622
0.0102388,12.8233,-0.38085,29.3221
0.0109129,13.9022,-0.417953,29.277
0.0115998,15.0304,-0.455624,29.2261
0.0123007,16.2095,-0.493699,29.1685
0.0130168,17.4407,-0.532014,29.1029
0.0137495,18.7249,-0.570414,29.0284
0.0145001,20.0623,-0.608747,28.9436
0.0152702,21.4277,-0.646164,28.8494
0.0160061,22.7953,-0.681982,28.746
0.0167682,24.1916,-0.716968,28.6305
0.017558,25.6418,-0.751699,28.4995
0.0183772,27.1434,-0.786014,28.3511
0.0192275,28.6928,-0.819769,28.1831
0.0201109,30.2855,-0.852832,27.9932
0.0210292,31.9161,-0.885077,27.7788
0.0219845,33.5783,-0.916384,27.5374
0.022979,35.2648,-0.946643,27.2662
0.0240151,36.9676,-0.975746,26.9623
0.0250953,38.6783,-1.00359,26.6226
0.0262221,40.3876,-1.03009,26.2437
0.0273983,42.1357,-1.05594,25.8084
0.0287709,43.9617,-1.08152,25.2958
0.0302252,45.8063,-1.10576,24.7065
0.0317675,47.6108,-1.12781,24.045
0.0334043,49.358,-1.14744,23.3056
0.035143,51.0295,-1.16436,22.4827
0.0369913,52.6062,-1.17825,21.5717
0.0389573,54.0581,-1.1887,20.5764
0.0409878,55.3562,-1.19553,19.5053
0.0431273,56.4945,-1.19874,18.3558
0.0453892,57.4702,-1.19832,17.1214
0.0477877,58.2755,-1.19423,15.8008
0.0503372,58.9036,-1.18647,14.3937
0.0530528,59.3496,-1.17503,12.9014
0.0559504,59.6087,-1.15982,11.3263
0.0590466,59.6714,-1.14052,9.67246
0.0623591,59.5136,-1.11623,7.94565
0.0659064,59.0767,-1.08494,6.15518
0.0697084,58.2408,-1.04317,4.31614
0.073786,56.7991,-0.985595,2.45828
0.0781617,54.4459,-0.906571,0.626968
0.0828595,50.7648,-0.797845,-1.1038
0.0879051,45.2564,-0.652597,-2.62465
0.0933258,38.2739,-0.485365,-3.74313
0.0969433,31.7222,-0.343999,-4.3609
0.0999389,26.1645,-0.240363,-4.68368
0.10242,21.3969,-0.163916,-4.86781
0.104474,17.4272,-0.110143,-4.97446
0.106175,14.1761,-0.0734334,-5.03821
0.107584,11.5345,-0.0487814,-5.07814
0.108751,9.39426,-0.0323714,-5.10446
0.109718,7.65997,-0.0214892,-5.12268
0.110519,6.25249,-0.0142791,-5.13582
0.111182,5.10773,-0.0094982,-5.14562
0.111731,4.17447,-0.00632288,-5.15311
0.112187,3.41189,-0.00420996,-5.15892
0.112564,2.78745,-0.00280151,-5.1635
0.112876,2.27517,-0.0018614,-5.16715
0.113135,1.85421,-0.00123344,-5.17007
0.11335,1.5078,-0.000814016,-5.17242
0.113528,1.22237,-0.000534146,-5.17434
0.113675,0.986944,-0.000347782,-5.17589
0.113798,0.792584,-0.000224103,-5.17717
0.113899,0.631999,-0.000142433,-5.17821
0.113983,0.499229,-8.88866e-05,-5.17907
0.114053,0.389391,-5.41238e-05,-5.17978
0.11411,0.298475,-3.18655e-05,-5.18037
0.114158,0.223187,-1.78909e-05,-5.18086
0.114198,0.160815,-9.36787e-06,-5.18127
0.114231,0.109123,-4.40429e-06,-5.18161
0.114258,0.0662668,-1.73604e-06,-5.1819
0.114281,0.030725,-4.76233e-07,-5.18211
0.1143,0.0,0.0,-5.18264
