y,Ux,Uy,p
0.0,0.0,0.0,35.3258
1.95048e-05,0.0266037,-1.53808e-06,35.3236
4.11234e-05,0.0553937,-6.32981e-06,35.3228
6.50921e-05,0.0873168,-1.57788e-05,35.3218
9.16746e-05,0.122726,-3.1306e-05,35.3207
0.000121165,0.162014,-5.46425e-05,35.3195
0.000153891,0.20562,-8.80297e-05,35.3182
0.000190219,0.254036,-0.0001343,35.3168
0.000230557,0.307809,-0.000196998,35.3152
0.000275361,0.367552,-0.000280553,35.3134
0.00032514,0.43395,-0.000390493,35.3114
0.000380462,0.507769,-0.000533709,35.3092
0.000441964,0.589865,-0.000718782,35.3068
0.000510354,0.6812,-0.000956381,35.3041
0.000586425,0.782846,-0.00125976,35.3011
0.000671064,0.896008,-0.00164535,35.2978
0.000765262,1.02204,-0.00213353,35.2941
0.000870126,1.16244,-0.00274949,35.2901
0.000986897,1.31893,-0.00352439,35.2857
0.00111696,1.4934,-0.00449665,35.2808
0.00126187,1.68801,-0.00571363,35.2754
0.00142335,1.90517,-0.00723354,35.2694
0.00160336,2.14761,-0.00912781,35.2629
0.00180407,2.4184,-0.0114839,35.2558
0.0020279,2.72102,-0.0144085,35.2479
0.0022776,3.0594,-0.0180315,35.2394
0.0025562,3.43805,-0.0225101,35.23
0.00286714,3.86205,-0.0280339,35.2197
0.00321425,4.33729,-0.0348302,35.2085
0.00360181,4.8705,-0.0431691,35.1963
0.00403464,5.4695,-0.053369,35.1828
0.00451813,6.14342,-0.0658005,35.168
0.00505834,6.90298,-0.0808896,35.1514
0.00566203,7.76089,-0.0991184,35.1327
0.00633681,8.69661,-0.120173,35.1121
0.00699184,9.66204,-0.142891,35.0902
0.00765973,10.6499,-0.166896,35.0667
0.00834156,11.675,-0.192345,35.0407
0.00903857,12.7412,-0.219117,35.0116
0.00975207,13.8522,-0.247079,34.9786
0.0104835,15.0117,-0.276086,34.941
0.0112344,16.2236,-0.305981,34.8976
0.0120064,17.4915,-0.336596,34.8475
0.0128014,18.8187,-0.367753,34.7893
0.0136215,20.208,-0.399261,34.7216
0.0144687,21.6617,-0.430925,34.6428
0.0153454,23.1814,-0.462547,34.551
0.0162542,24.7674,-0.493926,34.4442
0.0171979,26.3906,-0.524328,34.3224
0.0181141,28.0125,-0.553039,34.1866
0.0190542,29.6445,-0.580336,34.0345
0.0200197,31.3028,-0.606518,33.8627
0.0210121,32.9808,-0.631494,33.6691
0.022033,34.6711,-0.655202,33.4518
0.0230841,36.366,-0.677603,33.2086
0.0241671,38.0573,-0.698674,32.9375
0.0252841,39.7366,-0.718405,32.6363
0.026437,41.3956,-0.736791,32.3027
0.0276279,43.0259,-0.753829,31.9346
0.0288591,44.6194,-0.769509,31.53
0.030133,46.168,-0.783846,31.0862
0.0314522,47.6991,-0.797185,30.5885
0.032951,49.2375,-0.809594,30.0185
0.0345247,50.7372,-0.820568,29.3793
0.0361788,52.1557,-0.829773,28.677
0.0379195,53.481,-0.837146,27.9083
0.0397534,54.7009,-0.842586,27.0703
0.0416876,55.8034,-0.845962,26.1611
0.0437296,56.7667,-0.847174,25.192
0.0457794,57.573,-0.846372,24.1807
0.0479062,58.2306,-0.84369,23.1251
0.0501253,58.749,-0.83917,22.0159
0.0524518,59.1295,-0.832778,20.8509
0.0549009,59.3709,-0.824416,19.6283
0.0574885,59.4679,-0.813839,18.3472
0.0602305,59.4071,-0.800565,17.0077
0.0631437,59.1603,-0.783736,15.6121
0.0662453,58.6743,-0.761943,14.1652
0.0695537,57.8575,-0.733096,12.677
0.0730878,56.5665,-0.694425,11.1657
0.0768677,54.5952,-0.642573,9.66141
0.0809148,51.669,-0.573952,8.20925
0.0852516,47.4483,-0.484596,6.87493
0.0899023,41.5704,-0.371504,5.7443
0.0948924,34.5913,-0.252386,4.94135
0.0982288,28.3217,-0.162638,4.50609
0.100993,23.2237,-0.104208,4.29006
0.103283,18.9554,-0.0648748,4.16995
0.105181,15.4499,-0.0397492,4.10229
0.106754,12.5965,-0.0241281,4.06317
0.108057,10.2812,-0.0145751,4.03977
0.109137,8.40216,-0.00878999,4.02525
0.110032,6.87464,-0.00530526,4.01592
0.110775,5.63008,-0.00321049,4.00975
0.11139,4.61362,-0.00195055,4.00557
0.1119,3.78158,-0.0011908,4.00268
0.112323,3.09908,-0.000730817,4.00065
0.112674,2.53821,-0.000450909,3.9992
0.112965,2.07656,-0.000279607,3.99815
0.113207,1.69604,-0.000174144,3.99738
0.113407,1.38202,-0.00010883,3.9968
0.113573,1.12261,-6.81565e-05,3.99635
0.113711,0.908107,-4.27051e-05,3.99601
0.113826,0.730598,-2.672e-05,3.99573
0.113921,0.583597,-1.66578e-05,3.9955
0.114,0.461783,-1.0322e-05,3.99531
0.114065,0.360783,-6.34154e-06,3.99514
0.11412,0.276995,-3.85421e-06,3.99499
0.114165,0.207453,-2.31537e-06,3.99485
0.114203,0.149707,-1.38401e-06,3.99471
0.114234,0.101735,-8.44659e-07,3.99458
0.11426,0.0618662,-5.32628e-07,3.99447
0.114282,0.0287174,-2.7693e-07,3.9944
0.1143,0.0,0.0,3.99251
