y,Ux,Uy,p
0.0,0.0,0.0,8.06909
5.0791e-05,0.0958846,-1.68591e-06,7.9306
0.000106156,0.198239,-1.25824e-06,7.93275
0.000166513,0.309755,1.52428e-06,7.93484
0.000232318,0.431258,6.3059e-06,7.93695
0.000304071,0.563649,1.32877e-05,7.93912
0.000382317,0.70791,2.30045e-05,7.94136
0.000467655,0.865113,3.60865e-05,7.94368
0.000560736,1.03642,5.32399e-05,7.94607
0.000662276,1.22312,7.52832e-05,7.94853
0.000773056,1.42658,0.000103174,7.95106
0.000893932,1.64833,0.000138029,7.95367
0.00102584,1.89001,0.000181139,7.95635
0.00116981,2.15341,0.000233995,7.95911
0.00132696,2.4405,0.000298309,7.96195
0.00149852,2.7534,0.000376034,7.96487
0.00168585,3.09443,0.00046939,7.96786
0.00189041,3.46611,0.000580886,7.97092
0.00211383,3.87117,0.000713332,7.97405
0.00235788,4.31261,0.000869861,7.97725
0.00262452,4.79364,0.00105393,7.98051
0.00291587,5.31779,0.00126934,7.98382
0.00323428,5.88885,0.00152019,7.98717
0.00358232,6.51094,0.00181091,7.99053
0.00396282,7.18851,0.00214622,7.9939
0.00437886,7.92637,0.00253108,7.99722
0.00483387,8.7297,0.00297072,8.00047
0.00533158,9.60407,0.00347069,8.00358
0.00587609,10.5555,0.00403696,8.00647
0.00647192,11.5903,0.00467539,8.00902
0.00712405,12.7153,0.00538959,8.01105
0.00783792,13.9378,0.00618302,8.01242
0.00861955,15.2654,0.00709188,8.01345
0.00947556,16.7061,0.0082597,8.01456
0.0104132,18.2519,0.00965187,8.00153
0.0114014,19.8839,0.0109843,7.97862
0.0124582,21.6027,0.0123159,7.9589
0.0135893,23.4177,0.0138504,7.93596
0.0148013,25.333,0.015599,7.90855
0.0161012,27.3517,0.0175969,7.87552
0.0174966,29.4758,0.0199181,7.83529
0.0189959,31.7049,0.0226649,7.78585
0.0206079,34.0352,0.0259601,7.72476
0.0223426,36.4583,0.0299397,7.64911
0.0242106,38.9594,0.0347424,7.55555
0.0262234,41.5148,0.0404485,7.4399
0.0283935,44.091,0.0468594,7.2964
0.0307348,46.6429,0.053443,7.11958
0.0332619,49.0189,0.0603637,6.93818
0.0355637,51.0633,0.0678976,6.74977
0.0378721,52.8037,0.0747833,6.53805
0.0401872,54.2983,0.0802293,6.31363
0.0425097,55.5587,0.0843307,6.07748
0.0448399,56.6003,0.0870014,5.83079
0.0471782,57.4407,0.0882827,5.57501
0.0495252,58.0969,0.0883743,5.31187
0.0518813,58.5834,0.0876211,5.04339
0.0542472,58.9099,0.0864837,4.77205
0.0566234,59.0802,0.0854656,4.50045
0.0590104,59.0917,0.0849743,4.23058
0.061409,58.9357,0.0852978,3.96458
0.0638199,58.5969,0.0869636,3.7112
0.0662793,58.053,0.0904508,3.46998
0.068759,57.2798,0.0955288,3.23828
0.0712604,56.2548,0.101927,3.02286
0.0737853,54.9537,0.109425,2.82452
0.0763353,53.3545,0.117239,2.64198
0.0789125,51.439,0.124499,2.47562
0.0815189,49.3012,0.131138,2.35004
0.0836939,47.1424,0.137017,2.26306
0.0856987,45.0159,0.141115,2.195
0.0875598,42.8883,0.143237,2.14257
0.0893013,40.7674,0.143634,2.10103
0.0909448,38.6545,0.14233,2.06724
0.09251,36.5458,0.139385,2.039
0.094015,34.4335,0.134855,2.01481
0.0954762,32.3074,0.128784,1.99362
0.096909,30.1552,0.121213,1.9748
0.0983277,27.9632,0.112181,1.95799
0.0997456,25.7169,0.101726,1.9429
0.101176,23.4004,0.089882,1.92925
0.10263,20.9969,0.0767622,1.918
0.10412,18.4876,0.0629917,1.91402
0.105657,15.851,0.0501724,1.92134
0.107254,13.3042,0.0386943,1.91367
0.108374,11.1872,0.0285024,1.90217
0.109314,9.48387,0.0206368,1.90987
0.110102,8.0353,0.0150239,1.91679
0.110765,6.80444,0.0109449,1.92161
0.111322,5.75938,0.00794505,1.92574
0.111791,4.8726,0.00574838,1.92953
0.112185,4.12045,0.0041514,1.93286
0.112518,3.48265,0.00299587,1.93563
0.112798,2.94187,0.00216197,1.93785
0.113035,2.48332,0.00156111,1.93952
0.113235,2.09441,0.00112854,1.9407
0.113404,1.76446,0.00081722,1.94143
0.113548,1.4844,0.000593097,1.94174
0.113669,1.24658,0.000431613,1.94168
0.113772,1.04449,0.000315118,1.94128
0.113859,0.872651,0.000230941,1.94059
0.113933,0.726432,0.000169991,1.93963
0.113996,0.601913,0.000125754,1.93843
0.11405,0.495788,9.3559e-05,1.93702
0.114096,0.405261,7.00572e-05,1.93544
0.114135,0.327973,5.28474e-05,1.93369
0.114168,0.261928,4.01995e-05,1.93181
0.114197,0.205438,3.08567e-05,1.92981
0.114221,0.157075,2.39323e-05,1.92771
0.114242,0.115632,1.8904e-05,1.92561
0.11426,0.0800853,1.54341e-05,1.92346
0.114275,0.0495664,1.25047e-05,1.92053
0.114289,0.0233399,7.59212e-06,1.91573
0.1143,0.0,0.0,1.88217
