y,Ux,Uy,p
0.0,0.0,0.0,27.5953
3.14746e-05,0.0575034,-1.6011e-06,27.6118
6.60267e-05,0.119237,-4.25405e-06,27.6113
0.000103967,0.186995,-8.62146e-06,27.6108
0.000145639,0.261381,-1.55631e-05,27.6102
0.00019142,0.343063,-2.58386e-05,27.6095
0.000241731,0.432776,-4.02985e-05,27.6088
0.000297035,0.53133,-6.00051e-05,27.6081
0.000357842,0.63962,-8.62798e-05,27.6074
0.00042472,0.758635,-0.000120749,27.6066
0.000498295,0.889463,-0.000165409,27.6057
0.00057926,1.03331,-0.000222709,27.6048
0.000668385,1.19149,-0.00029565,27.6038
0.000766518,1.36549,-0.000387912,27.6028
0.000874603,1.5569,-0.000503998,27.6017
0.000993684,1.76753,-0.000649418,27.6005
0.00112492,1.99932,-0.000830912,27.5992
0.00126959,2.25446,-0.00105672,27.5978
0.00142912,2.53534,-0.00133689,27.5963
0.00160509,2.84459,-0.00168371,27.5947
0.00179926,3.18513,-0.00211216,27.593
0.00201356,3.56015,-0.00264049,27.5911
0.00225017,3.97321,-0.00329091,27.5891
0.00251148,4.42819,-0.00409041,27.5869
0.00280017,4.92937,-0.00507176,27.5845
0.00311919,5.48148,-0.00627459,27.5818
0.00347186,6.08973,-0.00774676,27.5789
0.00386182,6.75985,-0.00954573,27.5757
0.00429318,7.49815,-0.0117402,27.5722
0.00477045,8.3116,-0.0144118,27.5682
0.00529872,9.20793,-0.0176572,27.5636
0.00588358,10.1957,-0.0215889,27.5584
0.00653133,11.2843,-0.0263265,27.5525
0.00724893,12.4845,-0.0319729,27.5459
0.00804418,13.7745,-0.038507,27.538
0.00884411,15.1086,-0.0457745,27.529
0.00967732,16.4817,-0.0536888,27.5187
0.0105467,17.9094,-0.0622376,27.5062
0.0114554,19.397,-0.0713779,27.491
0.0124068,20.9499,-0.081037,27.4724
0.0134046,22.5734,-0.0911048,27.4496
0.0144529,24.2727,-0.101434,27.4215
0.015556,26.0523,-0.111837,27.3872
0.0167186,27.9156,-0.12209,27.3451
0.0179461,29.864,-0.131933,27.2937
0.0192439,31.8965,-0.141087,27.2309
0.0206183,34.0083,-0.149289,27.1544
0.0220757,36.1904,-0.156349,27.0614
0.0236235,38.3752,-0.161876,26.9526
0.0251188,40.4693,-0.165584,26.8312
0.0266308,42.46,-0.16773,26.6964
0.0281605,44.3593,-0.168636,26.5473
0.0297091,46.1569,-0.168481,26.3836
0.0312776,47.8442,-0.16746,26.2053
0.0328671,49.415,-0.165763,26.0125
0.0344791,50.8649,-0.163561,25.8053
0.0361147,52.1916,-0.160999,25.5841
0.0377755,53.3941,-0.158197,25.3492
0.0394628,54.4733,-0.155251,25.1012
0.0411783,55.4306,-0.152253,24.8403
0.0429237,56.2688,-0.149313,24.5668
0.0447007,56.9995,-0.146403,24.2782
0.0466033,57.6306,-0.143392,23.9702
0.0485581,58.1527,-0.140384,23.6463
0.0505693,58.5598,-0.137436,23.3098
0.052641,58.8528,-0.134459,22.9613
0.0547778,59.031,-0.131356,22.6016
0.0569848,59.0906,-0.127946,22.2318
0.0592671,59.0284,-0.124005,21.8633
0.0613745,58.8518,-0.119541,21.5116
0.0634562,58.5658,-0.114489,21.1736
0.0655323,58.1618,-0.108648,20.8424
0.0676215,57.6252,-0.101791,20.5164
0.0697419,56.9341,-0.0937377,20.1941
0.0719109,56.0583,-0.0842905,19.8752
0.0741455,54.9579,-0.0732578,19.5597
0.0764622,53.5822,-0.0604671,19.2489
0.0788777,51.8691,-0.0458004,18.9454
0.0814085,49.744,-0.0292487,18.6531
0.0840713,47.1213,-0.0110041,18.3773
0.0868834,43.9092,0.00837643,18.1251
0.0898623,40.0207,0.0277398,17.9045
0.093026,35.394,0.0451149,17.724
0.0963936,30.0242,0.0572587,17.5893
0.0999848,24.591,0.0590322,17.5032
0.102408,20.1391,0.0521088,17.4598
0.10442,16.6769,0.0429147,17.441
0.106092,13.8152,0.033831,17.4327
0.10748,11.4512,0.0258633,17.4299
0.108635,9.49647,0.0193279,17.4301
0.109594,7.87798,0.0141978,17.4318
0.110392,6.53621,0.0102918,17.4342
0.111055,5.42264,0.00738221,17.437
0.111607,4.49766,0.00524984,17.4398
0.112067,3.72876,0.00370635,17.4424
0.112449,3.0892,0.00259994,17.4448
0.112768,2.55692,0.00181305,17.4469
0.113033,2.11371,0.00125707,17.4488
0.113254,1.74446,0.000866456,17.4504
0.113439,1.43669,0.000593441,17.4518
0.113593,1.18004,0.00040356,17.453
0.113721,0.965898,0.000272159,17.454
0.113828,0.787144,0.000181715,17.4549
0.113918,0.637847,0.00011984,17.4556
0.113993,0.513087,7.78157e-05,17.4562
0.114055,0.408772,4.95258e-05,17.4566
0.114108,0.321501,3.06975e-05,17.457
0.114151,0.248444,1.83542e-05,17.4573
0.114188,0.187249,1.04282e-05,17.4576
0.114219,0.135957,5.48828e-06,17.4578
0.114245,0.0929356,2.5499e-06,17.4579
0.114266,0.0568266,9.45325e-07,17.458
0.114285,0.0264974,2.12751e-07,17.4581
0.1143,0.0,0.0,17.4566
